Log_ID,Date,Equipment_ID,Equipment_Type,Purchase_Date,Owner_Farm_ID,Operator_ID,Operator_Name,Experience_Years,Field_ID,Field_Name,Area_Acres,Hours_Used,Fuel_Liters,Maintenance_Type,Maintenance_Cost,Part_Replaced,Breakdown_Probability,Risk_Category
LOG-03992,19-04-2022,EQ-088,Planter,2018-03-14,FARM-07,OP-044,James Miller,11.0,FLD-002,Hill Field,223.83,2.0,6.1,None,0.0,None,0.94,High
LOG-01697,2023/11/13,EQ-059,,2017-05-17,FARM-09,OP-043,Sarah Brown,1.0,FLD-003,Golden Field,,7.1,25.9,None,0.0,None,0.62,Medium
LOG-03192,2022-08-20,EQ-055,Tractor,2015-12-17,FARM-08,OP-034,Grace Martinez,5.0,FLD-014,,281.66,1.9,11.1,None,0.0,None,0.39,Medium
LOG-06198,2022-03-05,EQ-004,Tractor,2021-08-15,FARM-07,OP-038,Grace Gonzalez,8.0,FLD-017,East Field,311.6,7.6,44.1,Routine,78.15,None,0.21,Low
LOG-06296,2023-09-15,EQ-077,Sprayer,2023-12-24,FARM-02,OP-003,Sarah Jones,13.0,FLD-019,North Field,158.9,10.6,35.8,None,0.0,None,0.37,Medium
LOG-04500,2022-11-06,EQ-083,Tractor,2016-01-18,FARM-04,OP-028,Alice Wilson,12.0,FLD-015,West Field,216.02,11.8,52.5,Routine,699.02,None,0.24,Low
LOG-01155,2023-02-27,EQ-081,Harvester,2015-11-05,FARM-08,OP-041,Chloe Brown,7.0,FLD-020,West Field,220.65,10.0,41.0,None,0.0,None,0.58,
LOG-02256,2024-08-19,EQ-076,Tractor,2015-09-06,FARM-07,OP-018,David Jones,10.0,FLD-020,West Field,220.65,1.5,,None,0.0,None,0.56,Medium
LOG-01683,2022/11/16,EQ-096,Tractor,2022-07-28,FARM-04,OP-044,James Miller,11.0,FLD-019,North Field,158.9,8.1,47.6,None,0.0,None,0.16,Low
LOG-03171,2024-11-30,EQ-018,Tractor,2015-07-07,FARM-04,,William Gonzalez,5.0,FLD-004,Sunny Field,103.14,4.2,26.4,None,0.0,None,0.21,Low
LOG-02057,2022-10-22,EQ-001,Tractor,2015-04-13,FARM-05,OP-025,Michael Williams,15.0,FLD-018,River Field,208.98,1.9,13.7,Inspection,962.3,,0.33,Medium
LOG-04091,"March 03, 2024",EQ-014,Sprayer,2015-06-27,FARM-08,OP-002,James Hernandez,11.0,FLD-019,North Field,158.9,,46.8,None,0.0,None,0.55,Medium
LOG-03397,2023-02-06,EQ-072,Planter,2017-02-18,FARM-02,OP-004,David Hernandez,10.0,FLD-013,Valley Field,169.83,4.6,21.9,Routine,1267.85,None,0.03,Low
LOG-03109,2024-02-03,,Harvester,2017-02-23,FARM-04,OP-008,James Rodriguez,9.0,FLD-008,West Field,188.47,10.8,37.9,Repair,407.1,Hydraulics,0.04,Low
LOG-04549,2022-06-04,EQ-017,Sprayer,2021-06-22,FARM-04,OP-008,James Rodriguez,9.0,FLD-012,River Field,258.49,7.3,45.0,None,0.0,None,0.73,High
LOG-03724,2024-02-10,EQ-072,Plntr,2017-02-18,FARM-02,OP-023,Michael Smith,1.0,FLD-017,East Field,311.6,10.4,81.6,None,0.0,None,0.62,Medium
LOG-06398,2022-12-07,EQ-046,Harvester,2020-02-02,FARM-01,OP-049,Michael Williams,19.0,FLD-011,South Field,362.68,9.3,41.6,None,0.0,None,0.69,Medium
LOG-05424,2024-04-13,EQ-046,Harvester,2020-02-02,FARM-01,OP-003,Sarah Jones,13.0,FLD-001,Sunny Field,222.94,4.0,15.0,None,0.0,None,0.42,Medium
LOG-02050,2024-11-17,EQ-060,Harvester,2022-12-30,FARM-05,OP-048,William Smith,4.0,FLD-016,Valley Field,341.89,2.9,11.4,Routine,284.14,None,0.1,Low
LOG-04977,24-01-2023,EQ-005,Tractor,2015-05-03,,OP-015,Laura Anderson,,FLD-013,Valley Field,169.83,6.8,40.2,None,0.0,None,,High
LOG-03644,2024-02-06,EQ-003,Tractor,2022-08-03,FARM-09,OP-041,Chloe Brown,,FLD-019,North Field,158.9,3.1,22.0,Inspection,400.5,None,0.35,Medium
LOG-00696,2024/07/08,EQ-056,Tractor,2023-07-13,FARM-09,OP-001,William Anderson,9.0,FLD-010,Hill Field,315.35,5.2,23.8,None,,None,0.95,High
LOG-00624,2022-07-05,,Sprayer,2015-11-23,FARM-04,OP-030,Alice Jones,12.0,FLD-015,West Field,216.02,8.9,31.7,None,0.0,None,0.93,High
LOG-06490,2024-09-01,EQ-071,,2017-09-22,FARM-08,OP-027,Emily Johnson,5.0,FLD-018,River Field,208.98,7.1,26.7,None,0.0,None,0.48,Medium
LOG-06731,2024-07-15,,Harvester,2019-02-25,FARM-06,OP-027,Emily Johnson,5.0,FLD-010,Hill Field,,2.5,16.2,None,0.0,None,0.7,High
LOG-05884,2023-06-30,EQ-079,Planter,2016-07-28,FARM-07,OP-002,James Hernandez,11.0,FLD-001,Sunny Field,222.94,5.0,28.3,None,0.0,None,0.47,Medium
LOG-00263,2023-08-20,EQ-091,Tractor,2023-05-22,FARM-06,OP-014,John Hernandez,18.0,FLD-015,West Field,216.02,10.1,33.8,None,0.0,None,0.79,High
LOG-05731,"September 19, 2022",EQ-077,Sprayer,2023-12-24,FARM-02,OP-017,Emily Lopez,18.0,FLD-009,South Field,474.95,7.0,45.1,None,0.0,None,0.03,Low
LOG-03370,2022-12-24,EQ-076,Tractr,2015-09-06,FARM-07,OP-012,Daniel Wilson,18.0,FLD-002,Hill Field,223.83,3.7,18.2,None,0.0,None,0.58,Medium
LOG-04062,2023-05-18,EQ-031,Sprayer,2017-05-20,,OP-029,David Miller,5.0,,South Field,474.95,10.0,47.7,,0.0,None,0.41,Medium
LOG-05535,2023-02-04,EQ-058,Harvester,2017-12-21,FARM-09,OP-045,Michael Wilson,3.0,FLD-012,River Field,258.49,9.4,51.1,None,0.0,None,0.27,Low
LOG-06295,2024-03-25,EQ-048,Tractor,2022-01-05,FARM-05,OP-026,,1.0,FLD-012,River Field,258.49,-2.8,,Inspection,1405.76,None,0.33,Medium
LOG-06066,"December 14, 2022",EQ-056,Tractor,2023-07-13,FARM-09,OP-039,Michael Williams,4.0,FLD-016,Valley Field,341.89,1.7,10.0,None,0.0,None,0.48,Medium
LOG-06617,2024-11-28,EQ-084,Harvester,2019-07-23,FARM-08,OP-005,,,FLD-005,North Field,357.3,10.4,46.3,None,0.0,None,,Medium
LOG-01803,2024-04-12,EQ-062,Planter,2020-10-20,FARM-08,OP-040,Charles Wilson,2.0,FLD-017,East Field,311.6,8.1,54.9,Inspection,918.52,,0.29,Low
LOG-04737,"May 16, 2024",EQ-046,Harvester,2020-02-02,FARM-01,OP-044,James Miller,11.0,FLD-002,Hill Field,223.83,11.0,54.5,None,0.0,None,0.08,Low
LOG-03898,"February 20, 2024",EQ-067,Harvester,2015-10-04,FARM-01,OP-046,Michael Garcia,17.0,FLD-018,River Field,208.98,5.8,18.6,None,0.0,None,0.83,High
LOG-02386,2023-04-01,EQ-051,Tractor,2021-09-19,FARM-06,OP-007,Emily Johnson,18.0,FLD-012,River Field,258.49,10.8,62.5,None,0.0,None,0.95,High
LOG-06695,2023/08/12,,Harvstr,2022-07-08,FARM-05,OP-005,Daniel Garcia,3.0,FLD-010,Hill Field,315.35,,37.1,None,0.0,None,0.29,Low
LOG-05760,2024-08-22,EQ-004,Tractor,2021-08-15,FARM-07,OP-033,Emily Garcia,18.0,FLD-009,South Field,474.95,,60.2,None,0.0,None,0.06,Low
LOG-01960,2024-12-28,EQ-017,Sprayer,2021-06-22,FARM-04,OP-004,David Hernandez,10.0,FLD-008,West Field,188.47,11.4,40.7,None,0.0,None,0.9,High
LOG-02977,2024-04-28,EQ-044,Sprayer,2023-08-15,FARM-06,OP-037,,11.0,FLD-010,Hill Field,315.35,7.9,47.2,Routine,659.59,None,0.16,Low
LOG-00489,2022-01-14,EQ-045,Tractor,2018-04-17,FARM-07,OP-032,James Hernandez,8.0,FLD-016,Valley Field,341.89,6.5,24.0,Inspection,161.78,None,0.64,Medium
LOG-01844,2024-04-07,,Tractor,2017-10-12,FARM-04,OP-044,James Miller,11.0,FLD-013,Valley Field,169.83,10.8,57.6,None,0.0,None,0.52,Medium
LOG-01735,2024-06-28,,Harvester,2016-09-18,FARM-06,OP-036,Jessica Anderson,14.0,FLD-006,North Field,264.76,,32.9,None,0.0,None,0.28,Low
LOG-02912,2022/04/11,EQ-001,Tractor,2015-04-13,FARM-05,,William Gonzalez,5.0,FLD-015,West Field,216.02,9.5,,None,0.0,None,0.69,Medium
LOG-03220,2024-03-04,EQ-091,Tractor,2023-05-22,FARM-06,OP-033,Emily Garcia,18.0,FLD-014,River Field,281.66,10.4,66.5,None,0.0,None,0.16,Low
LOG-00147,2022-09-12,EQ-084,Harvester,2019-07-23,FARM-08,OP-022,Robert Hernandez,14.0,FLD-009,South Field,474.95,9.8,50.8,None,0.0,None,0.44,Medium
LOG-05631,2024-11-23,EQ-073,Tractor,2022-05-23,FARM-07,OP-013,Laura Martinez,17.0,FLD-003,Golden Field,66.67,1.9,10.0,Repair,269.97,Hydraulics,0.21,Low
LOG-01987,2024-08-20,EQ-094,Harvstr,2015-08-21,FARM-09,OP-002,James Hernandez,11.0,FLD-003,Golden Field,66.67,5.1,25.8,None,0.0,None,0.29,Low
LOG-01370,2023-01-04,EQ-074,Sprayr,2019-10-01,FARM-07,OP-032,James Hernandez,8.0,FLD-007,Golden Field,346.56,10.6,32.6,Repair,431.9,None,0.71,High
LOG-06547,2024-02-05,EQ-023,Harvester,2022-07-08,FARM-05,OP-037,John Williams,11.0,FLD-010,Hill Field,315.35,6.2,20.2,None,0.0,None,0.63,Medium
LOG-06052,2022-06-22,EQ-015,Tractor,2019-03-31,FARM-02,OP-037,John Williams,11.0,FLD-011,South Field,362.68,5.9,40.8,None,0.0,None,0.45,
LOG-02812,2022-08-20,EQ-082,Tractor,2015-07-27,FARM-09,,Michael Williams,4.0,FLD-001,,222.94,4.1,28.2,None,0.0,None,0.42,Medium
LOG-00660,2024-05-23,EQ-050,Harvester,2021-01-18,FARM-09,OP-004,David Hernandez,10.0,FLD-003,Golden Field,66.67,5.3,34.6,None,0.0,None,0.63,Medium
LOG-01795,2022-05-17,EQ-072,Planter,2017-02-18,FARM-02,OP-017,Emily Lopez,18.0,FLD-016,Valley Field,341.89,11.7,,None,0.0,None,0.12,Low
LOG-02512,19-02-2024,EQ-069,Harvester,2018-02-14,FARM-08,,Sarah Wilson,6.0,FLD-004,Sunny Field,103.14,4.2,24.9,Routine,470.52,None,0.02,Low
LOG-03398,2024-06-18,EQ-011,Harvester,2017-05-31,FARM-06,OP-049,Michael Williams,19.0,FLD-005,North Field,357.3,7.0,34.2,None,0.0,,0.96,High
LOG-04283,16-09-2022,EQ-032,Planter,2022-03-18,FARM-08,OP-006,John Davis,20.0,FLD-020,West Field,220.65,5.9,25.0,Routine,649.96,None,0.41,Medium
LOG-01148,2023-03-23,EQ-001,Tractor,2015-04-13,FARM-05,OP-011,Sophia Jones,6.0,FLD-019,North Field,158.9,7.5,22.8,None,0.0,None,0.51,Medium
LOG-03273,2023-12-05,EQ-013,Tractor,2019-01-10,FARM-06,OP-020,James Hernandez,9.0,FLD-007,Golden Field,346.56,3.5,11.6,,0.0,None,0.59,Medium
LOG-00609,2024-05-04,EQ-081,Harvester,2015-11-05,FARM-08,OP-044,James Miller,11.0,FLD-008,West Field,188.47,3.6,13.5,None,0.0,None,0.9,High
LOG-06288,2022-06-02,EQ-068,Sprayer,2015-10-18,FARM-09,OP-016,David Jones,4.0,FLD-019,North Field,158.9,1.3,10.3,Inspection,1052.15,None,0.11,Low
LOG-03583,2022-05-23,EQ-096,Tractor,2022-07-28,FARM-04,,Michael Williams,19.0,FLD-015,West Field,216.02,8.4,28.8,None,0.0,None,0.75,High
LOG-01931,"March 08, 2024",EQ-082,Tractor,2015-07-27,FARM-09,OP-010,Robert Anderson,8.0,,Golden Field,346.56,4.9,36.0,None,0.0,None,0.66,Medium
LOG-00198,2023-04-21,,Tractor,2016-01-18,FARM-04,OP-004,David Hernandez,10.0,FLD-003,Golden Field,66.67,6.9,45.6,None,0.0,None,0.9,High
LOG-02932,22-06-2023,EQ-046,Harvester,2020-02-02,FARM-01,,Chloe Brown,7.0,FLD-013,Valley Field,169.83,11.4,,None,0.0,None,0.45,Medium
LOG-02328,2022/04/20,EQ-036,Planter,2021-07-18,FARM-07,OP-022,Robert Hernandez,14.0,FLD-010,Hill Field,315.35,8.2,65.4,Repair,1097.45,Tire,0.17,Low
LOG-04390,2024-04-21,EQ-013,Tractor,2019-01-10,FARM-06,OP-002,James Hernandez,11.0,FLD-020,West Field,220.65,6.5,30.6,None,0.0,None,0.97,High
LOG-00767,2024-07-01,EQ-003,Tractor,2022-08-03,FARM-09,OP-006,,20.0,FLD-018,,208.98,8.4,65.4,None,0.0,None,0.4,Medium
LOG-04497,13-02-2024,EQ-037,Sprayer,2017-06-17,FARM-03,OP-007,Emily Johnson,18.0,FLD-014,River Field,281.66,5.9,46.3,None,0.0,None,0.89,High
LOG-04219,2023-03-22,EQ-037,Sprayer,2017-06-17,FARM-03,OP-046,Michael Garcia,17.0,FLD-015,West Field,216.02,11.1,53.2,None,0.0,None,0.49,Medium
LOG-03256,2022-12-11,EQ-072,Planter,2017-02-18,FARM-02,OP-002,James Hernandez,11.0,FLD-013,Valley Field,169.83,10.8,33.1,None,0.0,None,0.64,Medium
LOG-00203,2022-12-26,EQ-087,Tractor,2019-05-19,FARM-05,OP-049,Michael Williams,19.0,FLD-007,Golden Field,346.56,7.7,47.7,None,0.0,None,0.43,Medium
LOG-03511,2023-12-03,EQ-033,Harvester,2017-12-20,FARM-03,OP-007,Emily Johnson,18.0,FLD-008,West Field,,4.0,31.3,None,0.0,None,0.31,Medium
LOG-04932,2022-06-28,EQ-045,Tractor,2018-04-17,FARM-07,OP-005,Daniel Garcia,3.0,FLD-012,River Field,258.49,6.3,,None,0.0,None,0.75,
LOG-06391,2022-11-12,EQ-093,Planter,2020-08-21,FARM-09,OP-006,John Davis,20.0,FLD-002,Hill Field,223.83,5.2,21.6,Routine,103.73,None,0.78,High
LOG-05536,2022-11-21,EQ-037,Sprayer,2017-06-17,FARM-03,OP-022,Robert Hernandez,14.0,FLD-004,Sunny Field,103.14,7.9,60.3,Inspection,295.1,None,0.02,Low
LOG-01734,2022/06/11,EQ-004,Tractor,2021-08-15,FARM-07,OP-002,James Hernandez,11.0,FLD-014,River Field,,5.1,35.1,None,0.0,None,0.45,Medium
LOG-05792,2023-08-06,EQ-057,Harvester,2016-06-09,FARM-08,OP-040,Charles Wilson,2.0,FLD-008,West Field,188.47,6.4,28.6,None,0.0,None,0.1,Low
LOG-02778,,EQ-026,Planter,2018-01-10,FARM-09,OP-030,Alice Jones,12.0,FLD-006,North Field,264.76,6.2,46.3,None,0.0,None,0.48,Medium
LOG-01708,2022-09-11,EQ-070,Harvester,2021-01-17,FARM-03,OP-037,John Williams,11.0,FLD-007,Golden Field,346.56,8.7,29.4,Inspection,516.04,None,0.98,High
LOG-05173,2024-07-20,EQ-067,Harvester,2015-10-04,FARM-01,OP-041,Chloe Brown,7.0,FLD-003,Golden Field,66.67,2.8,21.5,None,0.0,None,0.47,Medium
LOG-05250,2022-12-29,EQ-014,Sprayer,2015-06-27,FARM-08,OP-025,Michael Williams,15.0,FLD-012,River Field,258.49,8.5,41.3,None,0.0,None,0.13,Low
LOG-05758,2024-03-16,EQ-005,Tractor,2015-05-03,FARM-02,OP-025,Michael Williams,15.0,FLD-002,Hill Field,223.83,1.7,9.0,None,0.0,None,0.49,Medium
LOG-03475,2024-12-15,,Tractor,2015-04-13,FARM-05,OP-049,Michael Williams,19.0,FLD-004,Sunny Field,103.14,3.4,1440.0,None,0.0,None,0.44,Medium
LOG-06529,2024-09-08,EQ-063,Tractor,2017-10-12,FARM-04,OP-018,David Jones,10.0,FLD-010,Hill Field,315.35,10.7,36.3,None,0.0,None,0.17,Low
LOG-05856,2024-02-01,EQ-037,Sprayer,2017-06-17,FARM-03,OP-008,James Rodriguez,9.0,FLD-010,Hill Field,315.35,1.4,8.9,None,0.0,None,0.76,High
LOG-00855,26-03-2022,EQ-048,Tractor,2022-01-05,FARM-05,OP-009,,12.0,FLD-018,River Field,,7.4,31.8,None,0.0,None,0.92,High
LOG-05686,2023-02-18,EQ-078,Harvester,2017-02-23,FARM-04,OP-024,William Gonzalez,5.0,FLD-019,North Field,158.9,9.2,60.7,Repair,1311.9,Tire,,Medium
LOG-06364,"September 16, 2024",EQ-057,Harvstr,2016-06-09,FARM-08,OP-020,James Hernandez,9.0,FLD-003,Golden Field,66.67,4.8,34.2,Routine,1028.45,None,0.85,High
LOG-04738,2022-08-13,EQ-046,Harvester,2020-02-02,FARM-01,OP-048,William Smith,4.0,FLD-015,West Field,216.02,8.6,41.5,None,0.0,None,0.42,Medium
LOG-04098,2023-12-15,EQ-072,Planter,2017-02-18,FARM-02,OP-015,Laura Anderson,4.0,FLD-020,West Field,220.65,7.3,23.4,None,0.0,None,0.61,Medium
LOG-02161,2022-02-21,EQ-043,Tractor,2022-08-18,FARM-02,OP-041,Chloe Brown,7.0,FLD-019,,158.9,9.3,64.9,Routine,903.35,None,0.66,Medium
LOG-00699,2023-11-23,EQ-099,Tractor,2021-12-11,FARM-02,OP-013,Laura Martinez,17.0,FLD-017,East Field,311.6,8.5,67.7,None,0.0,None,0.02,Low
LOG-05835,05-09-2022,EQ-070,Harvester,2021-01-17,FARM-03,OP-006,John Davis,20.0,FLD-003,Golden Field,66.67,6.2,23.6,None,0.0,,0.78,High
LOG-03000,2023-10-27,EQ-069,Harvester,2018-02-14,FARM-08,OP-029,David Miller,5.0,FLD-004,Sunny Field,103.14,7.9,39.2,None,0.0,None,0.53,Medium
LOG-03697,2022-05-10,EQ-100,Planter,2022-05-16,FARM-10,OP-014,John Hernandez,18.0,FLD-010,Hill Field,315.35,11.7,48.0,Routine,185.19,None,0.75,High
LOG-01637,2022-05-05,EQ-033,Harvester,2017-12-20,FARM-03,OP-002,James Hernandez,11.0,FLD-020,West Field,220.65,11.8,38.9,None,0.0,None,0.18,Low
LOG-03458,2022-10-29,EQ-066,Tractor,2015-10-18,FARM-01,OP-042,Daniel Garcia,10.0,FLD-001,Sunny Field,222.94,11.0,85.1,None,0.0,None,0.8,High
LOG-03582,2024-04-12,EQ-084,Harvester,2019-07-23,FARM-08,OP-014,John Hernandez,18.0,FLD-019,North Field,158.9,2.6,10.7,None,0.0,None,0.19,Low
LOG-01292,2022-06-26,EQ-099,Tractor,2021-12-11,FARM-02,OP-036,Jessica Anderson,14.0,FLD-005,North Field,357.3,8.8,32.7,None,0.0,None,0.43,Medium
LOG-04660,12-11-2023,EQ-074,Sprayer,2019-10-01,FARM-07,OP-017,Emily Lopez,18.0,FLD-010,Hill Field,,6.3,28.0,None,0.0,None,0.09,Low
LOG-06586,28-04-2023,EQ-063,Tractor,2017-10-12,FARM-04,OP-041,Chloe Brown,7.0,FLD-020,West Field,220.65,6.3,49.6,None,0.0,None,0.63,Medium
LOG-05617,2023-12-27,EQ-096,Tractor,2022-07-28,FARM-04,OP-028,Alice Wilson,12.0,FLD-002,Hill Field,223.83,9.9,60.7,None,0.0,None,0.47,Medium
LOG-01854,2024-07-31,EQ-058,Harvester,2017-12-21,FARM-09,OP-026,Grace Rodriguez,1.0,FLD-011,South Field,362.68,4.8,22.2,None,0.0,None,0.8,High
LOG-05233,2022-09-18,EQ-035,Sprayer,2023-05-18,FARM-10,OP-029,David Miller,5.0,FLD-010,Hill Field,315.35,4.3,24.9,None,0.0,None,0.25,Low
LOG-03764,2024-12-10,EQ-088,Planter,2018-03-14,FARM-07,OP-046,Michael Garcia,17.0,FLD-017,,311.6,3.2,12.3,None,0.0,None,0.71,High
LOG-03305,2022-01-18,EQ-100,Planter,2022-05-16,FARM-10,OP-004,David Hernandez,10.0,FLD-009,South Field,474.95,7.7,50.8,None,0.0,None,0.41,Medium
LOG-02046,2023-12-08,EQ-017,Sprayer,2021-06-22,FARM-04,OP-030,Alice Jones,12.0,FLD-016,Valley Field,341.89,-5.1,20.2,None,0.0,None,0.88,High
LOG-05728,2022-09-26,EQ-092,Tractor,2015-07-25,FARM-10,OP-023,Michael Smith,1.0,FLD-003,Golden Field,66.67,1.7,10.3,None,0.0,None,0.64,Medium
LOG-03744,2022-05-16,EQ-065,Harvester,2021-08-07,FARM-04,OP-013,Laura Martinez,17.0,FLD-011,South Field,362.68,5.6,29.7,None,0.0,None,0.83,High
LOG-03446,14-09-2023,EQ-096,Tractor,2022-07-28,FARM-04,OP-020,James Hernandez,9.0,FLD-011,South Field,362.68,2.3,13.3,None,0.0,None,0.6,Medium
LOG-01999,"August 25, 2024",EQ-089,Planter,2016-09-26,FARM-04,OP-025,Michael Williams,15.0,FLD-011,South Field,362.68,8.0,43.9,None,0.0,None,0.82,High
LOG-00664,2023-11-08,EQ-047,Sprayr,2020-08-12,FARM-03,OP-026,Grace Rodriguez,1.0,FLD-006,North Field,264.76,9.7,,None,0.0,None,,Low
LOG-04780,24-05-2024,EQ-098,Harvester,2021-06-29,FARM-10,,John Williams,11.0,FLD-020,West Field,220.65,5.4,29.1,None,0.0,None,0.44,
LOG-05354,2022-04-15,EQ-037,Sprayer,2017-06-17,FARM-03,OP-008,James Rodriguez,9.0,FLD-002,Hill Field,,8.0,41.5,None,0.0,None,0.3,Medium
LOG-03749,2024-06-09,EQ-096,Tractor,2022-07-28,FARM-04,OP-041,Chloe Brown,7.0,FLD-014,River Field,281.66,6.6,48.6,None,0.0,None,0.08,
LOG-04414,2022-06-23,EQ-065,Harvester,2021-08-07,FARM-04,OP-027,Emily Johnson,5.0,FLD-017,East Field,311.6,8.1,56.3,None,0.0,None,0.23,Low
LOG-04745,2022/06/24,EQ-053,Sprayer,2018-06-13,FARM-04,OP-048,William Smith,4.0,FLD-007,Golden Field,,7.3,55.8,Routine,284.95,None,0.62,Medium
LOG-05531,2024-11-09,EQ-044,Sprayer,2023-08-15,FARM-06,OP-049,Michael Williams,19.0,FLD-013,Valley Field,,8.7,44.4,None,0.0,None,0.1,Low
LOG-05576,2022-10-15,EQ-083,Tractor,2016-01-18,FARM-04,OP-039,Michael Williams,4.0,FLD-001,Sunny Field,222.94,3.3,9.9,None,0.0,None,0.35,Medium
LOG-00710,08-04-2023,EQ-056,Tractor,2023-07-13,FARM-09,OP-026,Grace Rodriguez,1.0,FLD-003,Golden Field,,1.0,7.8,None,0.0,None,0.48,Medium
LOG-01283,2022-08-19,EQ-085,Planter,2017-05-25,FARM-07,,Michael Williams,4.0,FLD-016,Valley Field,341.89,4.0,22.4,None,0.0,None,0.15,Low
LOG-05865,2024-12-14,EQ-081,Harvester,2015-11-05,FARM-08,OP-048,William Smith,4.0,FLD-003,Golden Field,66.67,8.3,58.3,None,0.0,None,0.96,High
LOG-05069,2022-12-16,EQ-015,Tractor,2019-03-31,FARM-02,OP-019,James Lopez,11.0,FLD-019,North Field,158.9,4.4,18.1,Repair,399.93,Blade,0.88,High
LOG-02676,2023-11-23,EQ-057,Harvester,2016-06-09,FARM-08,OP-022,,14.0,FLD-008,West Field,188.47,6.8,44.4,Routine,1387.8,None,0.56,Medium
LOG-06777,15-04-2024,EQ-076,Tractor,2015-09-06,FARM-07,OP-050,Michael Smith,4.0,FLD-013,Valley Field,169.83,4.6,20.8,None,0.0,None,0.79,High
LOG-04030,2023-07-02,EQ-096,Tractor,2022-07-28,FARM-04,OP-029,David Miller,5.0,FLD-001,,222.94,3.2,13.3,None,0.0,None,0.68,Medium
LOG-01307,2022/09/10,EQ-034,Harvester,2023-05-10,FARM-09,OP-040,Charles Wilson,2.0,FLD-015,West Field,216.02,-5.8,35.8,Inspection,1236.9,None,,Medium
LOG-05497,2023-05-07,EQ-040,Planter,2021-09-08,FARM-02,OP-039,Michael Williams,4.0,FLD-004,Sunny Field,103.14,5.9,30.1,None,0.0,None,0.57,Medium
LOG-05505,2023-09-24,EQ-067,Harvester,2015-10-04,FARM-01,OP-005,Daniel Garcia,3.0,FLD-010,Hill Field,315.35,10.5,54.0,None,0.0,None,0.86,
LOG-02238,2022-09-10,EQ-086,Tractor,2016-11-05,FARM-07,OP-021,Chloe Jones,2.0,FLD-008,West Field,188.47,2.6,13.7,None,0.0,None,0.66,Medium
LOG-03303,2022-03-12,EQ-064,Tractor,2018-10-16,FARM-01,OP-036,Jessica Anderson,14.0,FLD-020,West Field,220.65,10.8,72.6,None,0.0,None,0.35,Medium
LOG-05593,2023-12-11,EQ-070,Harvester,2021-01-17,FARM-03,OP-002,James Hernandez,11.0,FLD-019,North Field,158.9,4.3,14.4,None,0.0,None,0.68,Medium
LOG-02039,29-11-2022,EQ-077,,2023-12-24,FARM-02,OP-019,James Lopez,11.0,FLD-013,,169.83,1.6,12.3,None,0.0,None,0.72,High
LOG-01530,2024-11-04,EQ-081,Harvester,2015-11-05,FARM-08,OP-012,Daniel Wilson,18.0,FLD-011,South Field,362.68,6.3,27.8,None,0.0,None,0.27,
LOG-01664,2022-10-20,EQ-079,Planter,2016-07-28,FARM-07,OP-024,,5.0,FLD-015,West Field,216.02,5.9,40.4,None,0.0,None,0.5,Medium
LOG-05451,2022-03-24,EQ-007,Tractor,2021-04-17,FARM-04,OP-017,Emily Lopez,18.0,FLD-016,Valley Field,341.89,6.3,38.5,None,0.0,None,0.84,High
LOG-02419,2023-11-18,EQ-068,Sprayer,2015-10-18,FARM-09,OP-040,Charles Wilson,2.0,FLD-018,River Field,,7.7,36.5,None,0.0,None,0.65,Medium
LOG-00995,2024-08-29,EQ-030,,2017-05-14,FARM-10,OP-015,Laura Anderson,4.0,FLD-007,Golden Field,346.56,3.6,21.4,None,0.0,None,0.47,Medium
LOG-03628,2022-10-31,EQ-013,Tractor,2019-01-10,FARM-06,OP-044,James Miller,11.0,,South Field,362.68,6.1,21.6,None,0.0,None,0.75,High
LOG-05740,2022-01-25,EQ-058,Harvester,2017-12-21,FARM-09,OP-034,Grace Martinez,5.0,FLD-007,Golden Field,346.56,8.5,28.5,None,0.0,None,0.43,Medium
LOG-05148,2024-10-20,EQ-047,Sprayer,2020-08-12,FARM-03,OP-003,Sarah Jones,13.0,FLD-001,Sunny Field,222.94,9.2,72.2,None,0.0,None,0.06,Low
LOG-04892,2023-06-25,EQ-009,Sprayr,2015-01-27,FARM-03,OP-008,James Rodriguez,9.0,FLD-002,Hill Field,223.83,6.9,32.1,None,0.0,None,0.91,High
LOG-02694,2023-09-27,EQ-079,Planter,2016-07-28,FARM-07,OP-022,Robert Hernandez,14.0,FLD-008,West Field,188.47,7.0,,None,0.0,None,0.81,High
LOG-03061,2023-04-05,,Sprayer,2017-06-10,FARM-01,OP-027,Emily Johnson,5.0,FLD-007,Golden Field,346.56,4.6,18.7,None,0.0,None,,Medium
LOG-01598,2023-04-21,EQ-081,Harvester,2015-11-05,FARM-08,OP-039,Michael Williams,4.0,FLD-016,Valley Field,341.89,8.3,37.3,Repair,1127.22,Tire,0.16,Low
LOG-06701,2022-04-06,EQ-014,Sprayer,2015-06-27,FARM-08,OP-002,James Hernandez,11.0,FLD-018,River Field,208.98,8.3,28.1,None,0.0,None,0.81,High
LOG-02730,2022-05-02,EQ-099,Tractor,2021-12-11,FARM-02,OP-037,John Williams,11.0,FLD-014,River Field,281.66,2.4,12.4,None,0.0,None,0.4,Medium
LOG-02626,2023-03-23,EQ-043,Tractor,2022-08-18,FARM-02,,William Anderson,9.0,FLD-007,Golden Field,,1.0,3.1,None,0.0,None,0.38,Medium
LOG-05916,2023-01-23,EQ-021,Planter,2022-02-16,FARM-06,,Michael Wilson,3.0,FLD-020,,220.65,3.2,24.9,None,0.0,None,0.36,Medium
